"automated_textmining","BEND_MAP_ID","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.334","2496","0.0","0.375","0.0","37.578947368421076","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT16","0","9606.ENSP00000268459","9606.ENSP00000222462","0.0","false","interacts with","NKD1 (interacts with) WNT16"
"0.421","2498","0.044","0.434","0.0","36.0","0.06","0","0.0","interacts with","NKD1 (interacts with) SFRP1","0","9606.ENSP00000268459","9606.ENSP00000220772","0.0","false","interacts with","NKD1 (interacts with) SFRP1"
"0.438","2500","0.042","0.715","0.5","36.30434782608695","0.0","0","0.865","interacts with","WNT2 (interacts with) WNT8B","0","9606.ENSP00000265441","9606.ENSP00000340677","0.067","false","interacts with","WNT2 (interacts with) WNT8B"
"0.152","2502","0.087","0.584","0.5","39.539682539682524","0.0","0","0.927","interacts with","WNT2 (interacts with) WNT5B","0","9606.ENSP00000265441","9606.ENSP00000380379","0.052","false","interacts with","WNT2 (interacts with) WNT5B"
"0.149","2504","0.055","0.58","0.5","37.000000000000014","0.08","0","0.852","interacts with","WNT2 (interacts with) WNT9B","0","9606.ENSP00000265441","9606.ENSP00000290015","0.0","false","interacts with","WNT2 (interacts with) WNT9B"
"0.132","2506","0.055","0.572","0.5","37.000000000000014","0.08","0","0.841","interacts with","WNT2 (interacts with) WNT9A","0","9606.ENSP00000265441","9606.ENSP00000272164","0.0","false","interacts with","WNT2 (interacts with) WNT9A"
"0.12","2510","0.042","0.555","0.5","36.30434782608695","0.0","0","0.854","interacts with","WNT2 (interacts with) WNT8A","0","9606.ENSP00000265441","9606.ENSP00000426653","0.07","false","interacts with","WNT2 (interacts with) WNT8A"
"0.092","2512","0.0","0.535","0.5","35.0","0.0","0","0.917","interacts with","WNT2 (interacts with) WNT7A","0","9606.ENSP00000265441","9606.ENSP00000285018","0.059","false","interacts with","WNT2 (interacts with) WNT7A"
"0.091","2514","0.0","0.534","0.5","35.0","0.0","0","0.923","interacts with","WNT2 (interacts with) WNT7B","0","9606.ENSP00000265441","9606.ENSP00000341032","0.057","false","interacts with","WNT2 (interacts with) WNT7B"
"0.109","2516","0.042","0.535","0.5","36.42857142857144","0.0","0","0.891","interacts with","WNT2 (interacts with) WNT6","0","9606.ENSP00000265441","9606.ENSP00000233948","0.0","false","interacts with","WNT2 (interacts with) WNT6"
"0.465","2518","0.0","0.743","0.54","35.0","0.0","0","0.92","interacts with","WNT2 (interacts with) WNT3","0","9606.ENSP00000265441","9606.ENSP00000225512","0.0","false","interacts with","WNT2 (interacts with) WNT3"
"0.963","2520","0.0","0.987","0.65","34.0","0.097","0","0.0","interacts with","LRP6 (interacts with) WNT7A","0","9606.ENSP00000261349","9606.ENSP00000285018","0.0","false","interacts with","LRP6 (interacts with) WNT7A"
"0.948","2522","0.0","0.982","0.65","34.0","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT2","0","9606.ENSP00000261349","9606.ENSP00000265441","0.0","false","interacts with","LRP6 (interacts with) WNT2"
"0.936","2524","0.0","0.981","0.65","35.578947368421076","0.229","0","0.0","interacts with","LRP6 (interacts with) WNT10B","0","9606.ENSP00000261349","9606.ENSP00000301061","0.0","false","interacts with","LRP6 (interacts with) WNT10B"
"0.865","2526","0.0","0.953","0.65","34.0","0.097","0","0.0","interacts with","LRP6 (interacts with) WNT7B","0","9606.ENSP00000261349","9606.ENSP00000341032","0.0","false","interacts with","LRP6 (interacts with) WNT7B"
"0.713","2530","0.0","0.901","0.65","38.53968253968253","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT5B","0","9606.ENSP00000261349","9606.ENSP00000380379","0.0","false","interacts with","LRP6 (interacts with) WNT5B"
"0.707","2532","0.0","0.898","0.65","36.000000000000014","0.091","0","0.0","interacts with","LRP6 (interacts with) WNT9B","0","9606.ENSP00000261349","9606.ENSP00000290015","0.0","false","interacts with","LRP6 (interacts with) WNT9B"
"0.701","2534","0.055","0.898","0.65","35.30434782608696","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT8A","0","9606.ENSP00000261349","9606.ENSP00000426653","0.0","false","interacts with","LRP6 (interacts with) WNT8A"
"0.608","2536","0.0","0.865","0.65","35.30434782608696","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT8B","0","9606.ENSP00000261349","9606.ENSP00000340677","0.0","false","interacts with","LRP6 (interacts with) WNT8B"
"0.601","2538","0.042","0.862","0.65","35.578947368421076","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT11","0","9606.ENSP00000261349","9606.ENSP00000325526","0.0","false","interacts with","LRP6 (interacts with) WNT11"
"0.693","2540","0.086","0.817","0.4","42.578947368421076","0.0","0","0.0","interacts with","LRP6 (interacts with) WIF1","0","9606.ENSP00000261349","9606.ENSP00000286574","0.0","false","interacts with","LRP6 (interacts with) WIF1"
"0.448","2542","0.0","0.809","0.65","36.000000000000014","0.091","0","0.0","interacts with","LRP6 (interacts with) WNT9A","0","9606.ENSP00000261349","9606.ENSP00000272164","0.0","false","interacts with","LRP6 (interacts with) WNT9A"
"0.658","2544","0.0","0.797","0.4","44.99999999999998","0.093","0","0.0","interacts with","LRP6 (interacts with) SFRP2","0","9606.ENSP00000261349","9606.ENSP00000274063","0.0","false","interacts with","LRP6 (interacts with) SFRP2"
"0.68","2546","0.0","0.693","0.0","47.16666666666665","0.08","0","0.0","interacts with","LRP6 (interacts with) SFRP4","0","9606.ENSP00000261349","9606.ENSP00000410715","0.0","false","interacts with","LRP6 (interacts with) SFRP4"
"0.631","2548","0.06","0.638","0.0","35.7857142857143","0.0","0","0.0","interacts with","LRP6 (interacts with) RYK","0","9606.ENSP00000261349","9606.ENSP00000478721","0.0","false","interacts with","LRP6 (interacts with) RYK"
"0.587","2550","0.0","0.609","0.0","46.66053921568625","0.093","0","0.0","interacts with","LRP6 (interacts with) SFRP5","0","9606.ENSP00000261349","9606.ENSP00000266066","0.0","false","interacts with","LRP6 (interacts with) SFRP5"
"0.547","2552","0.0","0.547","0.0","60.785714285714235","0.0","0","0.0","interacts with","LRP6 (interacts with) PORCN","0","9606.ENSP00000261349","9606.ENSP00000322304","0.0","false","interacts with","LRP6 (interacts with) PORCN"
"0.434","2554","0.067","0.459","0.0","49.58333333333335","0.057","0","0.0","interacts with","LRP6 (interacts with) ROR2","0","9606.ENSP00000261349","9606.ENSP00000364860","0.0","false","interacts with","LRP6 (interacts with) ROR2"
"0.423","2556","0.042","0.423","0.0","43.96783625730996","0.0","0","0.0","interacts with","LRP6 (interacts with) WLS","0","9606.ENSP00000261349","9606.ENSP00000346829","0.0","false","interacts with","LRP6 (interacts with) WLS"
"0.402","2558","0.072","0.422","0.0","42.47058823529414","0.0","0","0.0","interacts with","LRP6 (interacts with) VANGL2","0","9606.ENSP00000261349","9606.ENSP00000357040","0.0","false","interacts with","LRP6 (interacts with) VANGL2"
"0.37","2560","0.0","0.373","0.0","75.5","0.046","0","0.0","interacts with","LRP6 (interacts with) NKD1","0","9606.ENSP00000261349","9606.ENSP00000268459","0.0","false","interacts with","LRP6 (interacts with) NKD1"
"0.296","2562","0.067","0.339","0.0","53.51785714285713","0.075","0","0.0","interacts with","LRP6 (interacts with) MUSK","0","9606.ENSP00000261349","9606.ENSP00000363571","0.0","false","interacts with","LRP6 (interacts with) MUSK"
"0.306","2564","0.0","0.309","0.0","79.42307692307692","0.046","0","0.0","interacts with","LRP6 (interacts with) NKD2","0","9606.ENSP00000261349","9606.ENSP00000296849","0.0","false","interacts with","LRP6 (interacts with) NKD2"
"0.287","2566","0.0","0.287","0.0","50.000000000000036","0.0","0","0.0","interacts with","LRP6 (interacts with) NOTUM","0","9606.ENSP00000261349","9606.ENSP00000387310","0.0","false","interacts with","LRP6 (interacts with) NOTUM"
"0.752","2568","0.0","0.914","0.65","42.578947368421076","0.091","0","0.0","interacts with","LRP6 (interacts with) WNT10A","0","9606.ENSP00000261349","9606.ENSP00000258411","0.0","false","interacts with","LRP6 (interacts with) WNT10A"
"0.705","2570","0.0","0.898","0.65","35.42857142857144","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT6","0","9606.ENSP00000261349","9606.ENSP00000233948","0.0","false","interacts with","LRP6 (interacts with) WNT6"
"0.928","2572","0.0","0.987","0.72","34.0","0.438","0","0.0","interacts with","LRP6 (interacts with) WNT3","0","9606.ENSP00000261349","9606.ENSP00000225512","0.0","false","interacts with","LRP6 (interacts with) WNT3"
"0.658","2574","0.0","0.882","0.65","40.2456140350877","0.095","0","0.0","interacts with","LRP6 (interacts with) WNT16","0","9606.ENSP00000261349","9606.ENSP00000222462","0.0","false","interacts with","LRP6 (interacts with) WNT16"
"0.826","2576","0.083","0.901","0.4","41.0","0.093","0","0.0","interacts with","LRP6 (interacts with) SFRP1","0","9606.ENSP00000261349","9606.ENSP00000220772","0.0","false","interacts with","LRP6 (interacts with) SFRP1"
"0.962","2578","0.0","0.996","0.9","34.578947368421076","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT11","0","9606.ENSP00000240093","9606.ENSP00000325526","0.0","false","interacts with","FZD3 (interacts with) WNT11"
"0.833","2580","0.0","0.986","0.9","34.42857142857143","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT5B","0","9606.ENSP00000240093","9606.ENSP00000380379","0.0","false","interacts with","FZD3 (interacts with) WNT5B"
"0.569","2582","0.053","0.957","0.9","33.0","0.091","0","0.0","interacts with","FZD3 (interacts with) RYK","0","9606.ENSP00000240093","9606.ENSP00000478721","0.0","false","interacts with","FZD3 (interacts with) RYK"
"0.892","2584","0.078","0.953","0.5","33.0","0.172","0","0.0","interacts with","FZD3 (interacts with) VANGL2","0","9606.ENSP00000240093","9606.ENSP00000357040","0.0","false","interacts with","FZD3 (interacts with) VANGL2"
"0.818","2586","0.0","0.947","0.65","33.0","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT7B","0","9606.ENSP00000240093","9606.ENSP00000341032","0.0","false","interacts with","FZD3 (interacts with) WNT7B"
"0.811","2588","0.0","0.945","0.65","33.0","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT7A","0","9606.ENSP00000240093","9606.ENSP00000285018","0.0","false","interacts with","FZD3 (interacts with) WNT7A"
"0.695","2590","0.0","0.939","0.8","33.0","0.093","0","0.0","interacts with","FZD3 (interacts with) LRP5","0","9606.ENSP00000240093","9606.ENSP00000294304","0.0","false","interacts with","FZD3 (interacts with) LRP5"
"0.748","2594","0.0","0.926","0.65","33.0","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT2","0","9606.ENSP00000240093","9606.ENSP00000265441","0.0","false","interacts with","FZD3 (interacts with) WNT2"
"0.55","2596","0.061","0.913","0.8","33.0","0.093","0","0.0","interacts with","FZD3 (interacts with) LRP6","0","9606.ENSP00000240093","9606.ENSP00000261349","0.0","false","interacts with","FZD3 (interacts with) LRP6"
"0.488","2598","0.0","0.839","0.65","33.0","0.173","0","0.0","interacts with","FZD3 (interacts with) WNT9A","0","9606.ENSP00000240093","9606.ENSP00000272164","0.0","false","interacts with","FZD3 (interacts with) WNT9A"
"0.434","2600","0.0","0.835","0.65","34.30434782608696","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT8B","0","9606.ENSP00000240093","9606.ENSP00000340677","0.0","false","interacts with","FZD3 (interacts with) WNT8B"
"0.45","2602","0.0","0.827","0.65","34.578947368421076","0.173","0","0.0","interacts with","FZD3 (interacts with) WNT10A","0","9606.ENSP00000240093","9606.ENSP00000258411","0.0","false","interacts with","FZD3 (interacts with) WNT10A"
"0.401","2604","0.0","0.825","0.65","34.30434782608696","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT8A","0","9606.ENSP00000240093","9606.ENSP00000426653","0.0","false","interacts with","FZD3 (interacts with) WNT8A"
"0.418","2606","0.0","0.817","0.65","33.0","0.173","0","0.0","interacts with","FZD3 (interacts with) WNT9B","0","9606.ENSP00000240093","9606.ENSP00000290015","0.0","false","interacts with","FZD3 (interacts with) WNT9B"
"0.418","2608","0.0","0.816","0.65","34.578947368421076","0.173","0","0.0","interacts with","FZD3 (interacts with) WNT10B","0","9606.ENSP00000240093","9606.ENSP00000301061","0.0","false","interacts with","FZD3 (interacts with) WNT10B"
"0.374","2610","0.063","0.793","0.65","33.0","0.113","0","0.0","interacts with","FZD3 (interacts with) ROR2","0","9606.ENSP00000240093","9606.ENSP00000364860","0.0","false","interacts with","FZD3 (interacts with) ROR2"
"0.18","2612","0.0","0.7","0.65","34.66666666666669","0.0","0","0.649","interacts with","FZD3 (interacts with) SFRP2","0","9606.ENSP00000240093","9606.ENSP00000274063","0.0","false","interacts with","FZD3 (interacts with) SFRP2"
"0.415","2614","0.0","0.695","0.5","66.0","0.0","0","0.844","interacts with","FZD3 (interacts with) FZD4","0","9606.ENSP00000240093","9606.ENSP00000434034","0.0","false","interacts with","FZD3 (interacts with) FZD4"
"0.163","2616","0.0","0.694","0.65","34.76470588235294","0.0","0","0.631","interacts with","FZD3 (interacts with) SFRP5","0","9606.ENSP00000240093","9606.ENSP00000266066","0.0","false","interacts with","FZD3 (interacts with) SFRP5"
"0.408","2618","0.045","0.692","0.5","57.75","0.0","0","0.944","interacts with","FZD3 (interacts with) FZD6","0","9606.ENSP00000240093","9606.ENSP00000351605","0.0","false","interacts with","FZD3 (interacts with) FZD6"
"0.153","2620","0.0","0.691","0.65","34.66666666666669","0.0","0","0.661","interacts with","FZD3 (interacts with) SFRP4","0","9606.ENSP00000240093","9606.ENSP00000410715","0.0","false","interacts with","FZD3 (interacts with) SFRP4"
"0.394","2622","0.043","0.684","0.5","49.5","0.0","0","0.855","interacts with","FZD3 (interacts with) FZD5","0","9606.ENSP00000240093","9606.ENSP00000354607","0.0","false","interacts with","FZD3 (interacts with) FZD5"
"0.164","2624","0.0","0.564","0.5","49.5","0.0","0","0.804","interacts with","FZD3 (interacts with) FZD8","0","9606.ENSP00000240093","9606.ENSP00000363826","0.0","false","interacts with","FZD3 (interacts with) FZD8"
"0.095","2626","0.056","0.542","0.5","41.25","0.0","0","0.914","interacts with","FZD3 (interacts with) FZD7","0","9606.ENSP00000240093","9606.ENSP00000286201","0.055","false","interacts with","FZD3 (interacts with) FZD7"
"0.416","2628","0.047","0.436","0.0","34.578947368421076","0.067","0","0.0","interacts with","FZD3 (interacts with) WIF1","0","9606.ENSP00000240093","9606.ENSP00000286574","0.0","false","interacts with","FZD3 (interacts with) WIF1"
"0.375","2630","0.049","0.392","0.0","33.0","0.06","0","0.0","interacts with","FZD3 (interacts with) NKD1","0","9606.ENSP00000240093","9606.ENSP00000268459","0.0","false","interacts with","FZD3 (interacts with) NKD1"
"0.348","2632","0.0","0.348","0.0","35.0","0.0","0","0.0","interacts with","FZD3 (interacts with) NOTUM","0","9606.ENSP00000240093","9606.ENSP00000387310","0.0","false","interacts with","FZD3 (interacts with) NOTUM"
"0.321","2634","0.0","0.321","0.0","35.0","0.0","0","0.0","interacts with","FZD3 (interacts with) PORCN","0","9606.ENSP00000240093","9606.ENSP00000322304","0.0","false","interacts with","FZD3 (interacts with) PORCN"
"0.318","2636","0.042","0.319","0.0","34.578947368421076","0.0","0","0.0","interacts with","FZD3 (interacts with) WLS","0","9606.ENSP00000240093","9606.ENSP00000346829","0.0","false","interacts with","FZD3 (interacts with) WLS"
"0.18","2638","0.0","0.239","0.0","36.51785714285715","0.11","0","0.0","interacts with","FZD3 (interacts with) MUSK","0","9606.ENSP00000240093","9606.ENSP00000363571","0.0","false","interacts with","FZD3 (interacts with) MUSK"
"0.224","2640","0.0","0.239","0.0","35.0","0.06","0","0.0","interacts with","FZD3 (interacts with) NKD2","0","9606.ENSP00000240093","9606.ENSP00000296849","0.0","false","interacts with","FZD3 (interacts with) NKD2"
"0.724","2642","0.0","0.919","0.65","34.42857142857143","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT6","0","9606.ENSP00000240093","9606.ENSP00000233948","0.0","false","interacts with","FZD3 (interacts with) WNT6"
"0.53","2644","0.0","0.863","0.65","33.0","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT3","0","9606.ENSP00000240093","9606.ENSP00000225512","0.0","false","interacts with","FZD3 (interacts with) WNT3"
"0.647","2646","0.042","0.897","0.65","34.578947368421076","0.234","0","0.0","interacts with","FZD3 (interacts with) WNT16","0","9606.ENSP00000240093","9606.ENSP00000222462","0.0","false","interacts with","FZD3 (interacts with) WNT16"
"0.236","2648","0.047","0.723","0.65","33.0","0.0","0","0.64","interacts with","FZD3 (interacts with) SFRP1","0","9606.ENSP00000240093","9606.ENSP00000220772","0.0","false","interacts with","FZD3 (interacts with) SFRP1"
"0.456","2650","0.067","0.724","0.5","33.30434782608697","0.0","0","0.854","interacts with","WNT3 (interacts with) WNT8B","0","9606.ENSP00000225512","9606.ENSP00000340677","0.0","false","interacts with","WNT3 (interacts with) WNT8B"
"0.193","2652","0.098","0.632","0.5","34.000000000000014","0.08","0","0.819","interacts with","WNT3 (interacts with) WNT9B","0","9606.ENSP00000225512","9606.ENSP00000290015","0.071","false","interacts with","WNT3 (interacts with) WNT9B"
